,county,HOR,state,Lat,Long,Lng
484,Marion,72.5, GA,32.328102,,-84.5222189
485,Meriwether,68.2, GA,33.0561282,,-84.68974949999999
486,Miller,66.0, GA,31.2008218,,-84.7315563
487,Mitchell,65.9, GA,33.2198688,,-82.7031896
488,Monroe,77.1, GA,33.7948364,,-83.713229
489,Montgomery,73.5, GA,31.9404913,,-81.1220539
490,Morgan,74.7, GA,31.5376731,,-84.5993601
491,Murray,67.9, GA,34.7928029,,-84.7315563
492,Muscogee,48.4, GA,32.4794133,,-84.8984775
493,Newton,69.0, GA,31.3129575,,-84.3357424
494,Oconee,82.2, GA,33.8231988,,-83.4430118
495,Oglethorpe,77.8, GA,32.293769,,-84.0610191
496,Paulding,77.7, GA,33.9142037,,-84.8984775
497,Peach,65.6, GA,32.5892926,,-83.8260884
498,Pickens,77.6, GA,34.4497166,,-84.4592701
499,Pierce,73.4, GA,31.343806,,-82.1713632
500,Pike,83.3, GA,33.0881873,,-84.3962535
501,Polk,64.5, GA,34.0132398,,-85.14793639999999
502,Pulaski,61.2, GA,32.3901752,,-81.9567837
503,Putnam,74.9, GA,33.3069978,,-83.3789389
504,Quitman,74.1, GA,30.7849191,,-83.5598811
505,Rabun,74.1, GA,34.9027286,,-83.3789389
506,Randolph,60.5, GA,31.7913398,,-84.68974949999999
507,Richmond,53.1, GA,33.3205339,,-82.08429009999999
508,Rockdale,68.5, GA,33.6752492,,-84.0378894
509,Schley,65.9, GA,32.2736136,,-84.3121264
510,Screven,69.2, GA,31.48632539999999,,-82.0170596
511,Seminole,71.0, GA,30.9331429,,-84.8984775
512,Spalding,61.4, GA,33.2636732,,-84.3121264
513,Stephens,70.2, GA,33.794843,,-83.1615422
514,Stewart,68.0, GA,32.1141344,,-84.8150781
515,Sumter,55.8, GA,31.9981596,,-84.2278796
516,Talbot,80.8, GA,32.6891322,,-84.5222189
517,Taliaferro,69.7, GA,33.56978780000001,,-82.8855961
518,Tattnall,68.2, GA,32.0634576,,-82.08429009999999
519,Taylor,69.5, GA,32.5407455,,-84.2278796
520,Telfair,61.8, GA,31.8907647,,-82.99316069999999
521,Terrell,58.5, GA,31.7370079,,-84.4802606
522,Thomas,64.4, GA,30.8417409,,-83.8473015
523,Tift,57.0, GA,31.4205597,,-83.54965659999999
524,Toombs,60.6, GA,32.0795072,,-82.34518899999999
525,Towns,80.8, GA,34.9208214,,-83.7199136
526,Treutlen,71.0, GA,32.3870233,,-82.5834947
527,Troup,57.0, GA,33.0698575,,-85.02334599999999
528,Turner,69.9, GA,31.6976531,,-83.63484299999999
529,Twiggs,78.5, GA,32.68356,,-83.46435509999999
530,Union,80.1, GA,33.5870558,,-84.5424299
531,Upson,64.3, GA,32.9047684,,-84.3121264
532,Walker,72.3, GA,34.6858231,,-85.35496499999999
533,Walton,73.0, GA,33.7708613,,-83.7199136
534,Ware,63.1, GA,31.134411,,-82.4752757
535,Warren,67.1, GA,33.4470392,,-82.6915429
536,Washington,68.8, GA,33.7367948,,-82.7393089
537,Wayne,63.1, GA,31.5092107,,-81.909826
538,Webster,78.0, GA,32.0129889,,-84.56414699999999
539,Wheeler,63.8, GA,32.0999794,,-82.6915429
540,White,73.1, GA,34.2828722,,-84.7452138
541,Whitfield,61.7, GA,34.8033566,,-84.981754
542,Wilcox,73.1, GA,31.9611759,,-83.46435509999999
543,Wilkes,67.7, GA,33.808264,,-82.7778579
544,Wilkinson,76.6, GA,32.8024682,,-83.1649001
545,Worth,67.6, GA,31.5282489,,-83.8897057
546,Hawaii,67.0, HI,19.8967662,,-155.5827818
547,Honolulu,55.6, HI,21.3069444,,-157.8583333
548,Kalawao,3.8, HI,21.1802778,,-156.9511111
549,Kauai,63.0, HI,22.0964396,,-159.5261238
550,Maui,59.3, HI,20.7983626,,-156.3319253
551,Ada,68.3, ID,43.478767,,-116.2420304
552,Adams,79.8, ID,44.9882561,,-116.4916092
553,Bannock,68.9, ID,42.5836362,,-112.1430215
554,Bear Lake,78.6, ID,42.0299239,,-111.3321974
555,Benewah,74.0, ID,47.2437836,,-116.6499425
556,Bingham,74.8, ID,43.2112303,,-112.3624146
557,Blaine,66.8, ID,43.4743428,,-113.9664446
558,Boise,82.9, ID,43.6150186,,-116.2023137
559,Bonner,72.8, ID,48.2751783,,-116.5931483
560,Bonneville,70.6, ID,43.4508683,,-111.5455289
561,Boundary,73.9, ID,48.7987617,,-116.5627065
562,Butte,82.9, ID,43.6448198,,-113.1841378
563,Camas,73.5, ID,43.5093688,,-114.8243665
564,Canyon,67.6, ID,43.67795810000001,,-116.6865435
565,Caribou,83.9, ID,42.75386839999999,,-111.6660725
566,Cassia,69.7, ID,42.358036,,-113.5728501
567,Clark,55.3, ID,46.4114256,,-117.0263456
568,Clearwater,76.8, ID,46.0223931,,-115.8909742
569,Custer,76.2, ID,44.3874133,,-114.6959118
570,Elmore,57.9, ID,43.1154284,,-115.5264458
571,Franklin,80.5, ID,42.0135375,,-111.8071694
572,Fremont,80.1, ID,44.2242743,,-111.4790031
573,Gem,74.8, ID,47.5082627,,-115.8679385
574,Gooding,67.8, ID,42.9387917,,-114.7131081
575,Idaho,79.1, ID,44.0682019,,-114.7420408
576,Jefferson,81.0, ID,43.7640903,,-112.2493671
577,Jerome,64.1, ID,42.7240732,,-114.5186534
578,Kootenai,70.9, ID,48.3102037,,-116.5135257
579,Latah,53.3, ID,46.7360364,,-116.6764195
580,Lemhi,70.5, ID,44.8515919,,-113.6197747
581,Lewis,73.9, ID,46.2664791,,-116.4054092
582,Lincoln,69.3, ID,43.5129694,,-111.9644136
583,Madison,46.4, ID,43.7508332,,-111.5583742
584,Minidoka,71.0, ID,42.7537967,,-113.4902829
585,Nez Perce,70.9, ID,46.2348914,,-116.2406975
586,Oneida,78.6, ID,42.2059769,,-112.5245093
587,Owyhee,68.4, ID,42.6827359,,-116.0622892
588,Payette,74.0, ID,44.0782195,,-116.9337711
589,Power,70.1, ID,43.1346557,,-115.6690078
590,Shoshone,70.1, ID,42.9360165,,-114.4058752
591,Teton,72.8, ID,43.886579,,-111.6777396
592,Twin Falls,68.0, ID,42.5558381,,-114.4700518
593,Valley,75.7, ID,44.9204669,,-115.7926381
594,Washington,73.1, ID,47.7510741,,-120.7401385
595,Adams,70.5, IL,40.0577692,,-91.13530200000001
596,Alexander,70.5, IL,39.7242387,,-90.0390073
597,Bond,78.3, IL,38.902985,,-89.4742177
598,Boone,79.2, IL,42.34849759999999,,-88.8263006
599,Brown,78.8, IL,39.9379573,,-90.7152749
600,Bureau,76.1, IL,41.2891317,,-89.3669118
601,Calhoun,82.2, IL,38.65032619999999,,-88.04364729999999
602,Carroll,76.8, IL,42.0385843,,-89.9626799
603,Cass,73.4, IL,39.9398601,,-90.26200419999999
604,Champaign,54.5, IL,40.1164204,,-88.2433829
605,Christian,75.2, IL,39.5672183,,-89.3226954
606,Clark,74.3, IL,39.3824189,,-87.77633329999999
607,Clay,79.1, IL,38.7279431,,-88.55653099999999
608,Clinton,80.7, IL,40.1536479,,-88.9645253
609,Coles,61.9, IL,39.5560011,,-88.24611829999999
610,Cook,56.9, IL,41.7376587,,-87.697554
611,Crawford,78.0, IL,39.0499568,,-87.77633329999999
612,Cumberland,79.1, IL,39.2653533,,-88.2071598
613,DeKalb,56.5, IL,41.9294736,,-88.75036469999999
614,De Witt,77.9, IL,40.1811468,,-88.7861844
615,Douglas,72.5, IL,38.422771,,-89.97888999999999
616,DuPage,73.3, IL,41.8243831,,-88.0900762
617,Edgar,74.0, IL,39.71312229999999,,-87.77633329999999
618,Edwards,83.5, IL,40.7455683,,-89.7489531
619,Effingham,77.6, IL,39.1200418,,-88.5433829
620,Fayette,80.7, IL,39.0669568,,-89.0179332
621,Ford,71.0, IL,41.7771704,,-87.8686915
622,Franklin,72.0, IL,39.6203259,,-90.04400009999999
623,Fulton,77.5, IL,41.8672508,,-90.1595705
624,Gallatin,76.8, IL,37.7107751,,-88.24611829999999
625,Greene,78.2, IL,39.4029862,,-90.37483540000001
626,Grundy,72.1, IL,41.3500531,,-88.4016041
627,Hamilton,78.8, IL,40.3964333,,-91.3390389
628,Hancock,80.7, IL,40.38493649999999,,-91.13530200000001
629,Hardin,80.2, IL,39.1567149,,-90.6178994
630,Henderson,79.4, IL,41.0250376,,-90.356239
631,Henry,78.2, IL,41.1114249,,-89.35647759999999
632,Iroquois,76.0, IL,40.7740275,,-87.697554
633,Jackson,53.1, IL,37.7218304,,-89.3226954
634,Jasper,81.5, IL,39.0554965,,-88.0900762
635,Jefferson,73.3, IL,38.2267348,,-88.86469799999999
636,Jersey,81.3, IL,39.0704754,,-90.37483540000001
637,Jo Daviess,78.4, IL,42.3148804,,-90.2244662
638,Johnson,81.5, IL,37.42037639999999,,-88.90306
639,Kane,73.3, IL,39.190047,,-90.35372699999999
640,Kankakee,68.4, IL,41.1200325,,-87.8611531
641,Kendall,81.9, IL,41.5507043,,-88.4403883
642,Knox,66.1, IL,40.8776411,,-90.2244662
643,Lake,73.4, IL,42.3689363,,-87.8271534
644,LaSalle,72.7, IL,41.3621503,,-89.0418249
645,Lawrence,71.1, IL,38.7157534,,-87.77633329999999
646,Lee,73.8, IL,41.7950293,,-88.9414786
647,Livingston,72.6, IL,38.9675463,,-89.76398270000001
648,Logan,72.8, IL,40.061338,,-89.3226954
649,McDonough,66.7, IL,40.3885122,,-90.6773046
650,McHenry,79.4, IL,42.333355,,-88.2667534
651,McLean,64.9, IL,40.3144833,,-89.16980900000001
652,Macon,70.0, IL,39.7128155,,-88.9970218
653,Macoupin,76.7, IL,39.2375268,,-89.9253233
654,Madison,70.6, IL,38.6825502,,-90.1570536
655,Marion,74.3, IL,37.7306054,,-88.9331256
656,Marshall,83.1, IL,39.3914252,,-87.6936384
657,Mason,77.3, IL,38.9531001,,-88.6236615
658,Massac,73.5, IL,37.2478298,,-88.7493998
659,Menard,76.0, IL,37.9169037,,-89.8399815
660,Mercer,77.4, IL,41.1985037,,-90.6773046
661,Monroe,82.0, IL,38.2742526,,-90.1869644
662,Montgomery,78.0, IL,41.730585,,-88.3459048
663,Morgan,68.9, IL,39.7341219,,-90.2244662
664,Moultrie,75.8, IL,39.6020543,,-88.59517509999999
665,Ogle,74.9, IL,41.9969811,,-89.3226954
666,Peoria,65.0, IL,40.6936488,,-89.5889864
667,Perry,74.6, IL,39.7831031,,-90.74540619999999
668,Piatt,81.7, IL,40.0543526,,-88.55653099999999
669,Pike,77.5, IL,39.5662363,,-90.8294002
670,Pope,85.4, IL,37.417132,,-88.59517509999999
671,Pulaski,73.7, IL,37.2136615,,-89.2059111
672,Putnam,79.8, IL,41.1850275,,-89.396345
673,Randolph,75.7, IL,38.0629321,,-89.77553379999999
674,Richland,71.1, IL,38.7212791,,-88.0900762
675,Rock Island,69.0, IL,41.5094771,,-90.5787476
676,St. Clair,65.1, IL,38.40081199999999,,-89.9253233
677,Saline,72.5, IL,37.7149675,,-88.55653099999999
678,Sangamon,69.4, IL,39.7337353,,-89.62516459999999
679,Schuyler,79.7, IL,40.1844543,,-90.6393702
680,Scott,75.7, IL,39.6094934,,-90.4879916
681,Shelby,80.7, IL,39.3980704,,-88.86469799999999
682,Stark,80.3, IL,41.0795661,,-89.81303559999999
683,Stephenson,69.1, IL,42.31448899999999,,-89.62516459999999
684,Tazewell,76.2, IL,40.5522078,,-89.4742177
685,Union,80.2, IL,42.2330782,,-88.5423132
686,Vermilion,69.9, IL,39.5811463,,-87.58891249999999
687,Wabash,75.5, IL,38.4226484,,-87.8156715
688,Warren,74.7, IL,42.4963957,,-89.98956810000001
689,Washington,78.5, IL,40.7036482,,-89.4073123
690,Wayne,76.6, IL,41.9508336,,-88.242369
691,White,77.3, IL,38.0501137,,-88.24611829999999
692,Whiteside,75.3, IL,41.7605503,,-89.8505012
693,Will,81.2, IL,41.5054724,,-88.0900762
694,Williamson,72.2, IL,38.9856018,,-89.7639829
695,Winnebago,66.1, IL,42.2661311,,-89.2412202
696,Woodford,82.6, IL,40.7128889,,-89.1705998
697,Adams,76.2, IN,39.3825496,,-85.559973
698,Allen,68.3, IN,41.0932622,,-85.02334599999999
699,Bartholomew,71.0, IN,39.206801,,-85.8895551
700,Benton,73.9, IN,41.509216,,-85.76110159999999
701,Blackford,76.4, IN,40.49927840000001,,-85.31362179999999
702,Boone,75.8, IN,36.216795,,-81.6745517
703,Brown,83.5, IN,38.0232387,,-95.1771517
704,Carroll,81.7, IN,40.542415,,-86.5400674
705,Cass,73.8, IN,39.0869874,,-87.27862669999999
706,Clark,71.4, IN,38.4492903,,-85.7256372
707,Clay,76.7, IN,45.989224,,-118.38679
708,Clinton,71.5, IN,39.6569817,,-87.3980741
709,Crawford,83.2, IN,38.3054548,,-86.4592091
710,Daviess,73.8, IN,38.7020241,,-87.14228949999999
711,Dearborn,79.1, IN,42.2967902,,-83.2275832
712,Decatur,69.4, IN,40.830603,,-84.9291329
713,DeKalb,76.5, IN,41.4138928,,-85.02334599999999
714,Delaware,64.2, IN,39.1601459,,-85.21012689999999
715,Dubois,77.0, IN,38.4453945,,-86.8041574
716,Elkhart,68.6, IN,41.6819935,,-85.9766671
717,Fayette,68.8, IN,39.9311099,,-86.39721999999999
718,Floyd,72.3, IN,38.2869276,,-85.8895551
719,Fountain,74.0, IN,38.636301,,-90.223002
720,Franklin,80.3, IN,39.4806055,,-86.0549863
721,Fulton,77.4, IN,40.9472635,,-86.2627772
722,Gibson,77.3, IN,38.3338249,,-87.5791287
723,Grant,68.4, IN,37.09024,,-95.712891
724,Greene,79.7, IN,40.4083777,,-85.09996939999999
725,Hamilton,78.0, IN,41.53366159999999,,-84.9127396
726,Hancock,77.5, IN,39.8249915,,-85.84862360000001
727,Harrison,82.6, IN,39.5286473,,-87.4222425
728,Hendricks,78.7, IN,39.8064942,,-86.5400674
729,Henry,73.1, IN,39.9704844,,-85.35496499999999
730,Howard,68.3, IN,39.9161499,,-87.37557029999999
731,Huntington,76.3, IN,40.8831011,,-85.49747599999999
732,Jackson,72.7, IN,38.8794321,,-86.05296039999999
733,Jasper,76.4, IN,38.3914418,,-86.9311094
734,Jay,74.1, IN,40.4465288,,-85.02334599999999
735,Jefferson,71.7, IN,40.27944,,-86.58999999999999
736,Jennings,74.3, IN,38.9914998,,-85.684578
737,Johnson,71.0, IN,38.277823,,-87.74586099999999
738,Knox,64.0, IN,41.2958751,,-86.6250139
739,Kosciusko,74.8, IN,41.2864679,,-85.84862360000001
740,LaGrange,82.0, IN,41.641717,,-85.4166467
741,Lake,69.3, IN,38.13800030000001,,-92.8103551
742,LaPorte,71.5, IN,41.611143,,-86.7227195
743,Lawrence,78.8, IN,39.8386516,,-86.0252612
744,Madison,69.1, IN,38.7358933,,-85.37995769999999
745,Marion,54.0, IN,40.5583739,,-85.6591442
746,Marshall,75.5, IN,39.8480969,,-87.18779010000002
747,Martin,80.5, IN,36.3433965,,-88.8503379
748,Miami,70.2, IN,25.7616798,,-80.1917902
749,Monroe,54.2, IN,40.7450468,,-84.9369111
750,Montgomery,71.6, IN,38.66254929999999,,-87.0461181
751,Morgan,76.6, IN,39.51168089999999,,-86.3376761
752,Newton,75.0, IN,40.9703076,,-87.42075179999999
753,Noble,74.4, IN,41.4277391,,-85.35496499999999
754,Ohio,79.0, IN,40.4172871,,-82.90712300000001
755,Orange,75.4, IN,39.5842145,,-85.2991328
756,Owen,79.1, IN,38.4581201,,-85.5419048
757,Parke,77.2, IN,37.6405845,,-97.23426669999999
758,Perry,77.3, IN,38.0159043,,-86.6611083
760,Porter,75.4, IN,41.6163803,,-87.0747971
761,Posey,83.1, IN,38.0020359,,-87.89424509999999
762,Pulaski,76.4, IN,40.9957383,,-86.8220341
763,Putnam,73.6, IN,39.690997,,-86.8220341
764,Randolph,75.9, IN,40.2661553,,-84.9758004
765,Ripley,76.7, IN,39.0986811,,-85.2308414
766,Rush,72.6, IN,38.8586057,,-96.1084036
767,St. Joseph,67.9, IN,41.6228085,,-86.3376761
768,Scott,75.0, IN,41.741055,,-85.555809
769,Shelby,73.4, IN,41.1953592,,-87.3479261
770,Spencer,82.0, IN,39.2867117,,-86.7625058
771,Starke,80.2, IN,41.2715616,,-86.6207943
772,Steuben,77.8, IN,41.6115471,,-84.981754
773,Sullivan,72.7, IN,39.0953199,,-87.4058525
774,Switzerland,70.6, IN,46.818188,,8.227511999999999
775,Tippecanoe,54.2, IN,40.34697310000001,,-86.8220341
776,Tipton,79.7, IN,40.2822598,,-86.04109799999999
777,Union,72.6, IN,37.7088683,,-97.4633125
778,Vanderburgh,64.1, IN,38.0806099,,-87.5791287
779,Vermillion,75.0, IN,39.8512139,,-87.48020679999999
780,Vigo,60.5, IN,39.4165382,,-87.42075179999999
781,Wabash,74.0, IN,40.797821,,-85.8205411
782,Warren,83.9, IN,40.6828226,,-85.4271952
783,Warrick,80.5, IN,38.0736703,,-87.2618328
784,Washington,76.0, IN,38.65921520000001,,-87.172789
785,Wayne,67.4, IN,39.831882,,-84.981754
786,Wells,79.4, IN,40.7322633,,-86.111104
787,White,78.4, IN,40.0385235,,-76.30601030000001
788,Whitley,79.5, IN,41.1136133,,-85.52002399999999
789,Adair,76.6, IA,41.50043,,-94.6433504
790,Adams,77.8, IA,41.0652066,,-94.6863782
791,Allamakee,76.5, IA,43.2430754,,-91.44346900000001
792,Appanoose,76.0, IA,40.6806102,,-92.8577105
793,Audubon,78.5, IA,41.7180421,,-94.93248679999999
794,Benton,81.7, IA,40.7033242,,-94.3582909
795,Black Hawk,66.0, IA,42.447804,,-92.38136209999999
796,Boone,75.5, IA,42.0597047,,-93.8802273
797,Bremer,81.4, IA,42.76108199999999,,-92.38136209999999
798,Buchanan,79.5, IA,41.7650194,,-91.24682849999999
799,Buena Vista,66.2, IA,42.6705452,,-95.1432068
800,Butler,78.8, IA,42.7502186,,-92.8577105
801,Calhoun,77.1, IA,42.3785903,,-94.645035
802,Carroll,75.1, IA,42.0655986,,-94.86727929999999
803,Cass,69.4, IA,41.2538068,,-94.976654
804,Cedar,79.2, IA,41.2122326,,-92.525745
805,Cerro Gordo,68.9, IA,43.1543186,,-93.20296750000001
806,Cherokee,76.2, IA,42.7496413,,-95.55154309999999
807,Chickasaw,78.1, IA,43.0724667,,-92.38136209999999
808,Clarke,68.3, IA,41.01778360000001,,-93.7841503
809,Clay,69.2, IA,43.1368038,,-95.1432068
810,Clayton,75.6, IA,42.9038759,,-91.1473518
811,Clinton,74.3, IA,41.8444735,,-90.1887379
812,Crawford,72.2, IA,42.034686,,-95.3102505
813,Dallas,75.1, IA,41.6120022,,-93.9878427
814,Davis,81.2, IA,40.6913838,,-92.38136209999999
815,Decatur,66.4, IA,40.8146492,,-93.8248241
816,Delaware,82.2, IA,42.4752682,,-91.34542139999999
817,Des Moines,72.1, IA,41.5868353,,-93.6249593
818,Dickinson,75.9, IA,43.4049388,,-95.18492189999999
819,Dubuque,72.2, IA,42.50226610000001,,-90.66546749999999
820,Emmet,77.4, IA,43.34943,,-94.6863782
821,Fayette,75.8, IA,42.84192549999999,,-91.8021071
822,Floyd,72.4, IA,43.1277502,,-92.7363031
823,Franklin,72.6, IA,40.6680932,,-91.5112673
824,Fremont,75.1, IA,41.2125116,,-92.4354648
825,Greene,74.2, IA,42.8958066,,-92.80241579999999
826,Grundy,80.4, IA,42.4369506,,-92.8577105
827,Guthrie,80.2, IA,41.7530909,,-94.479976
828,Hamilton,71.6, IA,41.1699246,,-92.90348759999999
829,Hancock,78.1, IA,41.3901703,,-95.3633591
830,Hardin,76.3, IA,42.4285425,,-93.17796589999999
831,Harrison,76.9, IA,41.6933855,,-95.81428849999999
832,Henry,71.2, IA,41.0283603,,-91.5983959
833,Howard,80.0, IA,43.3819496,,-92.38136209999999
834,Humboldt,73.9, IA,42.7208047,,-94.2152402
835,Ida,74.9, IA,42.3418685,,-95.4777811
836,Iowa,77.4, IA,41.8780025,,-93.097702
837,Jackson,77.5, IA,42.1560699,,-90.52578229999999
838,Jasper,73.7, IA,41.6414924,,-93.0175712
839,Jefferson,67.3, IA,42.0172457,,-94.3774232
840,Johnson,59.3, IA,41.6698982,,-91.5983959
841,Jones,75.8, IA,42.1516737,,-91.13530200000001
842,Keokuk,77.0, IA,40.4044731,,-91.3963966
843,Kossuth,79.1, IA,43.25133839999999,,-94.2333355
844,Lee,75.0, IA,40.70686630000001,,-91.44346900000001
845,Linn,74.2, IA,42.0659844,,-91.67606909999999
846,Louisa,77.5, IA,41.19330009999999,,-91.28910359999999
847,Lucas,77.0, IA,41.0274991,,-93.4599348
848,Lyon,84.8, IA,43.3954333,,-96.15269850000001
849,Madison,76.7, IA,40.6321038,,-91.33246199999999
850,Mahaska,70.5, IA,41.32958800000001,,-92.6983868
851,Marion,71.1, IA,42.033279,,-91.5968958
852,Marshall,70.1, IA,42.0407088,,-92.9375739
853,Mills,78.7, IA,41.0624496,,-95.6457951
854,Mitchell,83.7, IA,43.3216363,,-92.86686209999999
855,Monona,70.0, IA,43.0516494,,-91.38930409999999
856,Monroe,76.2, IA,41.5208256,,-93.1038129
857,Montgomery,67.9, IA,43.44127410000001,,-95.2025451
858,Muscatine,72.5, IA,41.424473,,-91.0432051
859,O'Brien,71.0, IA,43.1131245,,-95.6457951
860,Osceola,75.7, IA,41.0342618,,-93.766759
861,Page,73.7, IA,40.7635099,,-95.1432068
862,Palo Alto,75.0, IA,43.1580878,,-94.645035
863,Plymouth,79.1, IA,43.2446852,,-93.1215924
864,Pocahontas,75.3, IA,42.7355299,,-94.66914670000001
865,Polk,67.1, IA,41.6278423,,-93.5003454
866,Pottawattamie,68.2, IA,41.3911501,,-95.4777811
867,Poweshiek,69.8, IA,41.6530119,,-92.539603
868,Ringgold,74.9, IA,40.7973811,,-94.315422
869,Sac,77.8, IA,42.3573517,,-95.1432068
870,Scott,69.2, IA,41.6393199,,-90.6393702
871,Shelby,79.1, IA,41.5161017,,-95.45027999999999
872,Sioux,80.0, IA,42.4963416,,-96.40494079999999
873,Story,51.6, IA,42.1040438,,-93.5003454
874,Tama,77.4, IA,41.9627392,,-92.576753
875,Taylor,76.1, IA,40.7846069,,-94.645035
876,Union,70.7, IA,42.2455405,,-93.06464679999999
877,Van Buren,83.9, IA,40.7001158,,-91.9099238
878,Wapello,71.7, IA,41.18141929999999,,-91.1854273
879,Warren,77.0, IA,41.30805489999999,,-93.5003454
880,Washington,72.6, IA,41.30140770000001,,-91.69164169999999
881,Wayne,80.7, IA,40.6677356,,-93.33889169999999
882,Webster,67.7, IA,41.4383427,,-92.1690689
883,Winnebago,74.2, IA,43.3481922,,-93.66232389999999
884,Winneshiek,78.1, IA,43.2362611,,-91.9099238
885,Woodbury,66.5, IA,42.3166158,,-95.9832577
886,Worth,80.7, IA,43.3580686,,-93.33889169999999
887,Wright,72.7, IA,42.7273744,,-93.66232389999999
888,Allen,72.0, KS,38.6561191,,-96.1697173
889,Anderson,71.2, KS,38.2809328,,-95.3102505
890,Atchison,70.1, KS,39.5630521,,-95.12163559999999
891,Barber,69.4, KS,37.2299788,,-98.7481167
892,Barton,68.7, KS,38.3613844,,-98.7651482
893,Bourbon,70.5, KS,37.7957092,,-94.81059549999999
894,Brown,70.8, KS,39.770047,,-95.4777811
895,Butler,73.5, KS,37.8649441,,-96.83509989999999
896,Chase,78.4, KS,38.355011,,-98.3495111
897,Chautauqua,77.8, KS,37.1738044,,-96.2800864
898,Cherokee,74.9, KS,37.3458874,,-94.80885040000001
899,Cheyenne,79.9, KS,39.7877848,,-101.7979613
900,Clark,69.3, KS,37.3158895,,-99.8124935
901,Clay,79.5, KS,39.34791999999999,,-97.179026
902,Cloud,73.4, KS,39.4795571,,-97.69822719999999
903,Coffey,76.1, KS,38.2570639,,-95.81428849999999
904,Comanche,81.7, KS,37.1894543,,-99.2785583
905,Cowley,65.9, KS,37.2660235,,-96.9209135
906,Crawford,59.5, KS,37.45579900000001,,-94.81059549999999
907,Decatur,71.7, KS,39.74803680000001,,-100.5296115
908,Dickinson,72.9, KS,38.85059770000001,,-97.179026
909,Doniphan,72.0, KS,39.8245628,,-95.18492189999999
910,Douglas,51.6, KS,37.5194642,,-97.01281469999999
911,Edwards,78.2, KS,37.865958,,-99.2785583
912,Elk,81.5, KS,37.3936365,,-96.15269850000001
913,Ellis,61.9, KS,38.9380662,,-99.56066690000002
914,Ellsworth,76.8, KS,38.7305648,,-98.22811259999999
915,Finney,62.1, KS,38.0625252,,-100.8903099
916,Ford,62.6, KS,37.6361315,,-99.7540159
917,Franklin,72.1, KS,37.5244779,,-94.70495919999999
918,Geary,39.0, KS,38.9984685,,-96.79223549999999
919,Gove,77.3, KS,38.9590176,,-100.4877663
920,Graham,80.8, KS,39.3198302,,-99.8124935
921,Grant,78.6, KS,37.5245985,,-101.2523792
922,Gray,75.9, KS,37.6840811,,-100.439656
923,Greeley,64.8, KS,38.3666861,,-95.12691559999999
924,Greenwood,73.8, KS,37.9025905,,-96.15269850000001
925,Hamilton,68.6, KS,37.9794705,,-96.1641647
926,Harper,73.1, KS,37.2866863,,-98.02589449999999
927,Harvey,70.7, KS,38.0025215,,-97.35165579999999
928,Haskell,75.9, KS,37.5588285,,-100.8903099
929,Hodgeman,72.3, KS,38.1429747,,-99.99122539999999
930,Jackson,74.8, KS,39.4241422,,-95.81428849999999
931,Jefferson,81.8, KS,39.2827652,,-95.3102505
932,Jewell,80.2, KS,39.671399,,-98.153661
933,Johnson,68.9, KS,37.5703377,,-101.7506777
934,Kearny,78.1, KS,38.0281402,,-101.2523792
935,Kingman,77.7, KS,37.6458491,,-98.1136734
936,Kiowa,67.9, KS,37.0172493,,-98.48535389999999
937,Labette,70.7, KS,37.2306195,,-95.18357879999999
938,Lane,78.4, KS,38.4397392,,-95.0821916
939,Leavenworth,68.0, KS,39.3111112,,-94.9224637
940,Lincoln,80.9, KS,39.0403293,,-98.14769650000001
941,Linn,76.4, KS,39.6800019,,-97.08419180000001
942,Logan,75.1, KS,39.6616746,,-99.57038539999999
943,Lyon,57.5, KS,38.3450104,,-98.20172679999999
944,McPherson,71.7, KS,38.3708415,,-97.66420869999999
945,Marion,80.1, KS,38.3483493,,-97.017245
946,Marshall,75.5, KS,39.717719,,-96.49297969999999
947,Meade,71.9, KS,37.2855796,,-100.3401456
948,Miami,78.0, KS,38.6381689,,-94.81059549999999
949,Mitchell,72.3, KS,38.3838988,,-98.09977789999999
950,Montgomery,70.2, KS,37.240253,,-95.81428849999999
951,Morris,77.8, KS,38.7144832,,-96.663812
952,Morton,68.6, KS,37.1333387,,-101.7979613
953,Nemaha,74.4, KS,39.7451077,,-95.9832577
954,Neosho,69.8, KS,37.6045688,,-95.3102505
955,Ness,82.2, KS,38.4769509,,-99.99122539999999
956,Norton,77.0, KS,39.8338946,,-99.89151129999999
957,Osage,74.8, KS,38.6009003,,-95.6457951
958,Osborne,71.9, KS,39.4388993,,-98.6947949
959,Ottawa,83.0, KS,38.615768,,-95.2686366
960,Pawnee,70.5, KS,38.2017581,,-99.2785583
961,Phillips,78.2, KS,39.766638,,-99.3673084
962,Pottawatomie,78.4, KS,39.3976344,,-96.3226072
963,Pratt,71.2, KS,37.6439071,,-98.73759109999999
964,Rawlins,74.3, KS,39.8600904,,-101.0711758
965,Reno,68.7, KS,37.9569553,,-98.04651849999999
966,Republic,75.7, KS,39.9236213,,-97.82170959999999
967,Rice,72.6, KS,39.5722226,,-97.5555928
968,Riley,42.3, KS,39.29888529999999,,-96.8308436
969,Rooks,79.9, KS,39.3638509,,-99.2785583
970,Rush,77.8, KS,38.5358968,,-99.2785583
971,Russell,76.4, KS,38.8952893,,-98.8598061
972,Saline,66.6, KS,38.8174853,,-97.69822719999999
973,Scott,74.5, KS,38.4825192,,-100.9070949
974,Sedgwick,63.9, KS,37.9166784,,-97.422541
